problem,run,trial,n_seen,accuracy,input,correct,predicted
waves.2.c037,0,0,17,0,"C (CONS (DIGIT 7) (CONS (DIGIT 0) []))","CONS (DIGIT 8) (CONS (DIGIT 1) [])","CONS (DIGIT 0) []"
waves.2.c037,0,1,1,0,"C (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 2) (CONS (DIGIT 3) [])))))","CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 9) (CONS (DIGIT 3) (CONS (DIGIT 4) []))))","CONS (DIGIT 8) (CONS (DIGIT 1) [])"
waves.2.c037,0,2,1,0,"C (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 2) []))))))))))","CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 3) [])))))))))","C (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 2) []))))))))))"
waves.2.c037,0,3,1,0,"C (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 8) (CONS (DIGIT 2) (CONS (DIGIT 0) (CONS (DIGIT 5) [])))))))","CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 9) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 6) []))))))","CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 3) [])))))))))"
waves.2.c037,0,4,1,0,"C (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT (op26 4)) (CONS (DIGIT 4) (CONS (DIGIT (op26 4)) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))"
waves.2.c037,0,5,1,1,"C (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 1) [])))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 2) []))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 2) []))"
waves.2.c037,0,6,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 0) []))))","CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 1) [])))","CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 1) [])))"
waves.2.c037,0,7,1,1,"C (CONS (DIGIT 3) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 7) []))))))))","CONS (DIGIT 4) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 8) (CONS (DIGIT 8) [])))))))","CONS (DIGIT 4) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 8) (CONS (DIGIT 8) [])))))))"
waves.2.c037,0,8,1,1,"C (CONS (DIGIT 5) [])","CONS (DIGIT 6) []","CONS (DIGIT 6) []"
waves.2.c037,0,9,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 2) []))))))","CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 3) [])))))","CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 3) [])))))"
waves.2.c037,0,10,1,1,"C (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 0) (CONS (DIGIT 8) (CONS (DIGIT 6) (CONS (DIGIT 3) [])))))))","CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 9) (CONS (DIGIT 7) (CONS (DIGIT 4) []))))))","CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 9) (CONS (DIGIT 7) (CONS (DIGIT 4) []))))))"
waves.2.c037,1,0,17,0,"C (CONS (DIGIT 6) (CONS (DIGIT 0) (CONS (DIGIT 2) (CONS (DIGIT 0) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 3) []))))))))","CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 4) [])))))))","CONS (DIGIT 0) (CONS (DIGIT 2) (CONS (DIGIT 0) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 3) []))))))"
waves.2.c037,1,1,1,0,"C (CONS (DIGIT 3) (CONS (DIGIT 6) []))","CONS (DIGIT 4) (CONS (DIGIT 7) [])","CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 4) [])))))))"
waves.2.c037,1,2,1,0,"C (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 0) [])))","CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 1) []))","CONS (DIGIT 4) (CONS (DIGIT 7) [])"
waves.2.c037,1,3,1,0,"C (CONS (DIGIT 2) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))","CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))","CONS (DIGIT 3) (CONS (DIGIT (op26 1)) (CONS (DIGIT (op26 1)) (CONS (DIGIT 6) (CONS (DIGIT (op26 7)) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT (op26 7)) (CONS (DIGIT 1) []))))))))"
waves.2.c037,1,4,1,1,"C (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 5) (CONS (DIGIT 6) (CONS (DIGIT 7) []))))))","CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 8) [])))))","CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 8) [])))))"
waves.2.c037,1,5,1,1,"C (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 5) [])))))","CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 6) []))))","CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 6) []))))"
waves.2.c037,1,6,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 8) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 5) (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DIGIT 3) (CONS (DIGIT 0) []))))))))))","CONS (DIGIT 1) (CONS (DIGIT 9) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 1) [])))))))))","CONS (DIGIT 1) (CONS (DIGIT 9) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 1) [])))))))))"
waves.2.c037,1,7,1,1,"C (CONS (DIGIT 5) (CONS (DIGIT 2) []))","CONS (DIGIT 6) (CONS (DIGIT 3) [])","CONS (DIGIT 6) (CONS (DIGIT 3) [])"
waves.2.c037,1,8,1,1,"C (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 2) []))))","CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 3) [])))","CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 3) [])))"
waves.2.c037,1,9,1,1,"C (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))"
waves.2.c037,1,10,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 2) []))))))","CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 3) [])))))","CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 3) [])))))"
waves.2.c037,2,0,17,0,"C (CONS (DIGIT 4) (CONS (DIGIT 0) []))","CONS (DIGIT 5) (CONS (DIGIT 1) [])","CONS (DIGIT 0) []"
waves.2.c037,2,1,1,0,"C (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))))))))","CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 7) []))))))))","CONS (DIGIT 5) (CONS (DIGIT 1) [])"
waves.2.c037,2,2,1,0,"C (CONS (DIGIT 5) (CONS (DIGIT 2) []))","CONS (DIGIT 6) (CONS (DIGIT 3) [])","CONS (DIGIT 5) (CONS (DIGIT 1) [])"
waves.2.c037,2,3,1,0,"C (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))","C (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))"
waves.2.c037,2,4,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 0) []))))","CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 1) [])))","CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 1) [])))"
waves.2.c037,2,5,1,1,"C []","[]","[]"
waves.2.c037,2,6,1,1,"C (CONS (DIGIT 4) [])","CONS (DIGIT 5) []","CONS (DIGIT 5) []"
waves.2.c037,2,7,1,1,"C (CONS (DIGIT 2) (CONS (DIGIT 0) (CONS (DIGIT 4) (CONS (DIGIT 8) []))))","CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 9) [])))","CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 9) [])))"
waves.2.c037,2,8,1,1,"C (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 0) [])))","CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 1) []))","CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 1) []))"
waves.2.c037,2,9,1,1,"C (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 2) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DIGIT 1) [])))))))))","CONS (DIGIT 3) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 7) (CONS (DIGIT 5) (CONS (DIGIT 2) []))))))))","CONS (DIGIT 3) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 7) (CONS (DIGIT 5) (CONS (DIGIT 2) []))))))))"
waves.2.c037,2,10,1,1,"C (CONS (DIGIT 6) [])","CONS (DIGIT 7) []","CONS (DIGIT 7) []"
waves.2.c037,3,0,17,0,"C (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 2) (CONS (DIGIT 3) [])))))","CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 9) (CONS (DIGIT 3) (CONS (DIGIT 4) []))))","CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 2) (CONS (DIGIT 3) [])))"
waves.2.c037,3,1,1,0,"C (CONS (DIGIT 2) [])","CONS (DIGIT 3) []","C (CONS (DIGIT 2) [])"
waves.2.c037,3,2,1,0,"C (CONS (DIGIT 2) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))","CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))","CONS (DIGIT 3) []"
waves.2.c037,3,3,1,0,"C (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 3) (CONS (DIGIT 2) [])))))))","CONS (DIGIT 9) (CONS (DIGIT 1) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) []))))))","CONS (DIGIT 3) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 0) []))))))))"
waves.2.c037,3,4,1,0,"C (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 0) [])))))))))","CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 1) []))))))))","CONS (DIGIT 9) (CONS (DIGIT 1) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) []))))))"
waves.2.c037,3,5,1,1,"C (CONS (DIGIT 2) (CONS (DIGIT 1) (CONS (DIGIT 0) (CONS (DIGIT 3) (CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DIGIT 1) [])))))))))","CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 1) (CONS (DIGIT 4) (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 2) []))))))))","CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 1) (CONS (DIGIT 4) (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 2) []))))))))"
waves.2.c037,3,6,1,1,"C []","[]","[]"
waves.2.c037,3,7,1,1,"C (CONS (DIGIT 7) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 7) []))))","CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 8) [])))","CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 8) [])))"
waves.2.c037,3,8,1,1,"C (CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 8) [])))","CONS (DIGIT 8) (CONS (DIGIT 5) (CONS (DIGIT 9) []))","CONS (DIGIT 8) (CONS (DIGIT 5) (CONS (DIGIT 9) []))"
waves.2.c037,3,9,1,1,"C (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))))))))","CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 7) []))))))))","CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 7) []))))))))"
waves.2.c037,3,10,1,1,"C (CONS (DIGIT 6) [])","CONS (DIGIT 7) []","CONS (DIGIT 7) []"
waves.2.c037,4,0,17,0,"C (CONS (DIGIT 7) [])","CONS (DIGIT 8) []","[]"
waves.2.c037,4,1,1,0,"C (CONS (DIGIT 8) (CONS (DIGIT 8) []))","CONS (DIGIT 9) (CONS (DIGIT 9) [])","CONS (DIGIT 8) []"
waves.2.c037,4,2,1,0,"C (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 8) [])))))","CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 7) (CONS (DIGIT 9) []))))","C (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 8) [])))))"
waves.2.c037,4,3,1,0,"C (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 2) []))))","CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 3) [])))","CONS (DIGIT (op26 4)) (CONS (DIGIT (op26 2)) (CONS (DIGIT 6) (CONS (DIGIT (op26 2)) [])))"
waves.2.c037,4,4,1,0,"C (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DIGIT 7) (CONS (DIGIT 0) []))))","CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 1) [])))","CONS (DIGIT (op26 0)) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT (op26 0)) [])))"
waves.2.c037,4,5,1,0,"C (CONS (DIGIT 6) (CONS (DIGIT 0) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 0) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 5) []))))))))","CONS (DIGIT 7) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 4) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))))))","CONS (DIGIT 8) []"
waves.2.c037,4,6,1,0,"C (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 2) []))))))))))","CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 3) [])))))))))","CONS (DIGIT 4) (CONS (DIGIT (op26 1)) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 3) [])))))))))"
waves.2.c037,4,7,1,0,"C (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 5) (CONS (DIGIT 5) (CONS (DIGIT 6) (CONS (DIGIT 7) []))))))","CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 6) (CONS (DIGIT 7) (CONS (DIGIT 8) [])))))","CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 6) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 3) [])))))))))"
waves.2.c037,4,8,1,1,"C (CONS (DIGIT 3) (CONS (DIGIT 6) []))","CONS (DIGIT 4) (CONS (DIGIT 7) [])","CONS (DIGIT 4) (CONS (DIGIT 7) [])"
waves.2.c037,4,9,1,1,"C (CONS (DIGIT 7) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))","CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 7) []))","CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 7) []))"
waves.2.c037,4,10,1,1,"C (CONS (DIGIT 6) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 8) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))))))))","CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 7) []))))))))","CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 7) (CONS (DIGIT 7) []))))))))"
waves.2.c038,0,0,17,0,"C (CONS (DIGIT 2) (CONS (DIGIT 7) []))","CONS (DIGIT 2) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 7) [])))","CONS (DIGIT 7) []"
waves.2.c038,0,1,1,0,"C (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) [])))","CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 5) (CONS (DIGIT 4) (CONS (DIGIT 4) [])))))","C (CONS (DIGIT 3) (CONS (DIGIT 5) (CONS (DIGIT 4) [])))"
waves.2.c038,0,2,1,1,"C (CONS (DIGIT 0) [])","CONS (DIGIT 0) (CONS (DIGIT 0) [])","CONS (DIGIT 0) (CONS (DIGIT 0) [])"
waves.2.c038,0,3,1,1,"C (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 2) [])))))","CONS (DIGIT 2) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 2) (CONS (DIGIT 2) [])))))))))","CONS (DIGIT 2) (CONS (DIGIT 2) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 1) (CONS (DIGIT 1) (CONS (DIGIT 2) (CONS (DIGIT 2) [])))))))))"
waves.2.c038,0,4,1,1,"C (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 0) (CONS (DIGIT 4) [])))))","CONS (DIGIT 9) (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 4) (CONS (DIGIT 4) [])))))))))","CONS (DIGIT 9) (CONS (DIGIT 9) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DIGIT 0) (CONS (DIGIT 0) (CONS (DIGIT 4) (CONS (DIGIT 4) [])))))))))"
waves.2.c038,0,5,1,1,"C (CONS (DIGIT 7) (CONS (DIGIT 3) (CONS (DIGIT 9) (CONS (DIGIT 1) []))))","CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 9) (CONS (DIGIT 9) (CONS (DIGIT 1) (CONS (DIGIT 1) [])))))))","CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DIGIT 3) (CONS (DIGIT 3) (CONS (DIGIT 9) (CONS (DIGIT 9) (CONS (DIGIT 1) (CONS (DIGIT 1) [])))))))"
waves.2.c038,0,6,1,1,"C (CONS (DIGIT 4) [])","CONS (DIGIT 4) (CONS (DIGIT 4) [])","CONS (DIGIT 4) (CONS (DIGIT 4) [])"
